timestamp,jitter_ms,nonce,found_difficulty,label
1768125392.9937572,73.05670017376542,0bf3d88e,5.276547161857945e-10,0
1768125393.1567798,162.21689991652966,052631c0,5.300645520275105e-10,0
1768125393.215843,58.30250005237758,d434528b,4.180120091721006e-10,0
1768125393.4156544,199.00569994933903,de86a14c,4.303586014401441e-10,0
1768125393.43763,21.098099881783128,36187fba,7.402770606918027e-09,0
1768125393.4719334,33.493399852886796,308f820e,6.468885074409961e-10,0
1768125393.5014904,28.72420009225607,4f07c1da,2.820036182326104e-10,0
1768125393.5701807,67.85989995114505,718796f7,2.762640854346908e-10,0
1768125393.5763597,5.512600066140294,f722dc4d,4.84404929156189e-10,0
1768125393.6032128,26.213600067421794,5fd9c2b1,3.142806518104849e-10,0
1768125393.7106166,106.58209980465472,8c10625b,3.374305674134385e-10,0
1768125393.7999053,88.43749994412065,293d838f,4.02207343294575e-09,0
1768125393.821618,20.954800071194768,e0919405,4.356677035857333e-10,0
1768125393.965339,142.9386001545936,139a9193,1.0490403724203258e-09,0
1768125394.053699,87.4736001715064,2743ead2,2.424740111239295e-10,0
1768125394.1702335,115.70600001141429,879f1545,4.143441465993055e-10,0
1768125394.1983485,27.0885000936687,24f67692,3.919293782650051e-10,0
1768125394.279653,80.37120010703802,b0f52d66,2.9926481624278816e-10,0
1768125394.3423367,61.87930004671216,a5830cd1,5.628508507716784e-10,0
1768125394.4456842,102.40450012497604,1b51bb42,9.845418525415128e-10,0
1768125394.4744878,27.897499967366457,ca22666e,3.5110099937057606e-10,0
1768125394.5772507,101.88609990291297,b222e62c,1.6359676002786124e-09,0
1768125394.6084626,30.372400069609284,f31a3294,6.309169097873164e-10,0
1768125394.6138268,4.440299933776259,081288c7,2.755494666552052e-09,0
1768125394.69665,82.0951999630779,33d0771d,3.327108727827057e-10,0
1768125394.7012913,3.6613999400287867,2313178f,2.5551462512613223e-10,0
1768125394.8093648,107.43780015036464,4366aee1,3.7237676642477153e-10,0
1768125394.892622,82.48379989527166,8b84f3b4,2.903064713901645e-10,0
1768125394.9716682,78.10560008510947,0930808a,8.236283172402799e-09,0
1768125395.0099924,37.258500000461936,5aff024f,3.0683845493617737e-10,0
1768125395.1149974,104.2849998921156,e9c707c6,2.511874519779866e-10,0
1768125395.1771579,61.35039986111224,68412f24,5.766365933021973e-10,0
1768125395.273518,95.42979998514056,0fe292af,5.576561294879631e-10,0
1768125395.3745453,100.16310005448759,f4cd9c6a,3.304699269484465e-10,0
1768125395.5134554,138.06120003573596,b8daecd1,7.123890930862862e-10,0
1768125395.574868,60.5192999355495,e99839d3,2.3433937999209326e-10,0
1768125395.6038456,28.092999942600727,20ba83a5,6.468101604877733e-09,0
1768125395.6593287,54.6356001868844,90b89a12,3.582982840860903e-10,0
1768125395.747952,87.71919994615018,58528842,3.2464855020257644e-10,0
1768125395.8000307,51.237399922683835,aea5f3b9,3.834800451181802e-10,0
1768125395.9301803,129.27839998155832,324ee4c1,2.9748919578412907e-10,0
1768125395.963609,32.58200013078749,5fef1775,6.607060363085214e-09,0
1768125396.0288863,64.43440006114542,333a801e,7.304930902302731e-10,0
1768125396.1522722,122.53749999217689,472ecb65,1.574049167837136e-09,0
1768125396.240376,87.27739984169602,aad492c5,2.794946232212057e-10,0
1768125396.4362535,194.98120015487075,30b6397a,9.469431742744195e-10,0
1768125396.5986123,161.4934999961406,23354235,4.026966471717322e-09,0
1768125396.6753552,75.91170002706349,e1fbea46,5.71431320981441e-10,0
1768125396.7240021,47.82390012405813,a2a54314,3.6251447026484703e-10,0
1768125396.8222911,97.35900000669062,de3ee302,1.8169769866185912e-09,0
1768125397.0022051,179.052600171417,ad94f929,4.1858942262025667e-10,0
1768125397.2373476,234.2774998396635,33752a7f,5.703119930975192e-10,0
1768125397.4935734,255.46090002171695,06ec5720,1.6826091758648663e-09,0
1768125397.5237212,29.36100005172193,2cf61a30,1.1734548282375868e-09,0
1768125397.5314581,6.961800158023834,20000b4f,5.915821786654305e-10,0
1768125397.5464828,14.30479995906353,2cf61a30,1.1734548282375868e-09,0
1768125397.703751,156.5014999359846,adbfa374,5.782065054543684e-10,0
1768125397.9422386,237.58949991315603,5f135964,3.5630059943505563e-10,0
1768125397.979314,36.21029993519187,aaab0ac6,2.3337731224270753e-10,0
1768125398.0946763,114.56130002625287,74d4a1a0,9.001542934176306e-10,0
1768125398.1441896,48.551500076428056,5e6987ae,3.5647337871015574e-10,0
1768125398.2376058,92.5931001547724,030e1212,2.302319323244788e-09,0
1768125398.3411164,102.63229999691248,df0b2314,3.157452953383487e-10,0
1768125398.3838718,41.958600049838424,86cc11d7,5.934395954040716e-10,0
1768125398.5642998,179.60930010303855,546fd3bc,1.3597301197714226e-09,0
1768125398.6370318,71.91509986296296,991ca720,4.95815367352164e-10,0
1768125398.6624124,24.536600103601813,442a69d6,5.854839718458626e-10,0
1768125398.7266853,63.52179986424744,0ab8001e,2.5708004430782384e-10,0
1768125398.8319263,104.36169989407063,8ab7d0e0,5.887896281587433e-10,0
1768125399.0979545,265.1692999061197,04f5a5e2,1.3352466889229234e-09,0
1768125399.1925795,93.81249989382923,e34305bf,2.9605293259900107e-10,0
1768125399.257662,64.01269999332726,31a40558,8.548746500681612e-10,0
1768125399.3352995,76.91950001753867,8454ec08,1.845426451559691e-09,0
1768125399.4165335,80.18369995988905,a6bf08c8,3.156471058618043e-10,0
1768125399.487168,69.71960002556443,aa007d85,2.5339896891744783e-10,0
1768125399.4879403,0.026999972760677338,854f24ed,4.1633402221374854e-10,0
1768125399.6838682,195.15460007824004,de250feb,3.7586347699577667e-10,0
1768125399.9351676,250.4592000041157,4fa80f1f,7.544529001189641e-10,0
1768125400.083424,147.38010009750724,4bfb1262,4.687702689917857e-09,0
1768125400.2727466,188.5125997941941,dd968b6b,4.912235632656279e-09,0
1768125400.2997124,25.996799813583493,a6567997,2.363449803982776e-10,0
1768125400.3462918,45.71929993107915,737445c4,1.7551494906627432e-09,0
1768125400.469196,122.03620001673698,032114bc,7.997191515165292e-10,0
1768125400.5242321,53.94189991056919,42cc95f5,2.63602417246259e-10,0
1768125400.6630275,137.86629983223975,9b48ad11,5.096266268810313e-10,0
1768125400.7342527,70.42720005847514,e92a893c,1.0919304187089257e-09,0
1768125400.7717037,36.437799921259284,02c00fbb,2.783726921745421e-10,0
1768125400.8497167,76.53709989972413,668a09a4,2.4994915935503206e-10,0
1768125400.870636,20.047100028023124,cef828b7,5.5824578549873166e-08,0
1768125400.9168174,45.37960002198815,68c535bb,1.498218336640427e-08,0
1768125401.0448785,127.1710000000894,d9a6e6d4,3.400624014758608e-10,0
1768125401.1817024,135.9834000468254,8d782c14,4.399856464985583e-10,0
1768125401.2737257,91.10239986330271,03d28353,4.181440723896764e-10,0
1768125401.3143375,39.780399994924664,53a252c8,7.242961594553194e-09,0
1768125401.391695,76.53550012037158,0ba8ad04,3.556069808028508e-10,0
1768125401.4762404,83.68539996445179,e9def74d,3.2850280676891037e-10,0
1768125401.4968276,19.83920019119978,ad9725c6,5.427907707862081e-10,0
1768125401.6982293,200.38369996473193,11422f30,2.4364575844845517e-10,0
1768125401.7998834,100.74850008822978,f7541f18,3.052613495091511e-10,0
1768125401.8184311,17.74779986590147,6d0729a9,2.219519353524848e-09,0
1768125401.9275339,108.3789998665452,485cab29,3.5474687578469494e-10,0
1768125402.0444562,116.06839997693896,6ba67e5d,2.3339863305380755e-10,0
1768125402.086443,41.12299997359514,25de852f,1.9468898326766948e-09,0
1768125402.123637,36.18680010549724,b69629e8,1.4973831511086036e-09,0
1768125402.23496,110.40630005300045,4739f394,6.601736311027958e-10,0
1768125402.263646,27.827300131320953,68e8796b,3.240568366191215e-10,0
1768125402.3071036,42.71890013478696,f82b0573,3.8962556717759894e-10,0
1768125402.3343124,26.416100095957518,ad555aa0,3.9167515740338667e-10,0
1768125402.3597078,24.688600096851587,dde89a65,3.8125502307193593e-10,0
1768125402.4782026,117.76439985260367,6fe93fc2,3.4380331950923777e-10,0
1768125402.532726,53.71280014514923,560a08ba,3.6393490509246183e-09,0
1768125402.5686212,35.08659987710416,02ab1037,4.976741815444393e-10,0
1768125402.6531637,83.6638999171555,e533b2bd,6.661716531224303e-10,0
1768125402.7439046,89.93609994649887,ad175606,7.6689411207453e-10,0
1768125402.7775636,32.819800078868866,aee550ee,3.508821677835448e-10,0
1768125402.9133828,134.94600006379187,d2a7c2b9,1.2558676907424901e-09,0
1768125403.0061145,91.89280006103218,780b91f9,9.901051164067836e-10,0
1768125403.0987477,91.82229987345636,d94e304a,3.293558605467029e-09,0
1768125403.2006679,101.09189990907907,6579662f,5.202977580696355e-09,0
1768125403.2334309,31.92239999771118,7173294a,2.699896994316107e-10,0
1768125403.3420324,107.72580001503229,c9fcc104,1.0378914610948775e-09,0
1768125403.4022293,59.23460004851222,941a35d4,6.871474431580826e-10,0
1768125403.4994903,96.39870002865791,c28f3120,2.553736742172831e-10,0
1768125403.6642396,163.86520001105964,d0d94b0e,7.983184007214904e-10,0
1768125403.8501847,185.10530004277825,f6330438,4.645571975781367e-10,0
1768125403.9839826,132.98620004206896,94305604,2.355180815232309e-10,0
1768125404.051088,66.22929987497628,c29c56c1,3.143542923293975e-10,0
1768125404.0696893,17.818900058045983,42c4e3b6,2.870685950958935e-10,0
1768125404.167043,96.56629990786314,068df666,2.543882469754036e-10,0
1768125404.3004277,132.47250020503998,f08879bf,6.89215237066165e-10,0
1768125404.3376958,36.40859993174672,f3fa6d1f,1.6551061763447578e-09,0
1768125404.3874266,48.828099854290485,5049c90e,4.629923689110363e-10,0
1768125404.6466358,258.2548998761922,0c223a90,5.470328109717924e-09,0
1768125404.7036793,56.14220001734793,ac2f96e8,3.117302593355589e-10,0
1768125404.8333015,128.67040000855923,192cc4a1,2.4148536373389615e-10,0
1768125405.2082996,374.2338998708874,09b17631,3.364999922191342e-10,0
1768125405.2400281,30.89839988388121,153cf735,2.589167288019765e-09,0
1768125405.2928476,52.12979996576905,e8627d49,3.9515329957353834e-10,0
1768125405.366247,72.37300020642579,f553db7e,2.547639104483761e-10,0
1768125405.451548,84.10220011137426,4f94986c,1.0948637202553657e-09,0
1768125405.4838357,31.54510003514588,62ea3c9b,3.80115692605982e-10,0
1768125405.5396562,55.011700140312314,ed90b3e1,3.0829711260045456e-09,0
1768125405.6850972,144.2557000555098,898c1988,8.481145261891476e-10,0
1768125405.7317233,45.572999864816666,cd7f0733,1.7991292190695848e-09,0
1768125405.8487172,116.15129979327321,c1a43bc6,2.4542300834756164e-10,0
1768125405.888284,38.54979993775487,90c89213,3.3765161436081477e-10,0
1768125406.0248344,135.72839996777475,33245db2,9.823026908823835e-10,0
1768125406.14426,118.41959995217621,41c06184,2.4184718323154505e-10,0
1768125406.1789188,33.870300045236945,a5eab336,7.408679179004821e-10,0
1768125406.2331514,53.43699990771711,1a8c0de6,1.04960146125672e-09,0
1768125406.2839036,49.92689983919263,4845f674,7.0421626519248e-10,0
1768125406.3216856,36.98830003850162,b00872fb,5.353426004596695e-10,0
1768125406.4275005,104.77239987812936,4b1acc2a,2.4213446553335376e-10,0
1768125406.477943,49.45360007695854,23325f23,2.514580084342685e-10,0
1768125406.5321114,53.40450000949204,8527173c,4.0159135074287956e-10,0
1768125406.6627197,129.8658000305295,86d63524,4.1963247080230643e-10,0
1768125406.6839342,20.4475000500679,dd20845b,1.324519525155055e-09,0
1768125406.7397108,54.897200083360076,62f77b7a,2.513594447861449e-10,0
1768125406.798657,58.14910004846752,357b503e,9.292527339015128e-10,0
1768125406.8739607,74.39510012045503,6ff1539c,2.3804313716409793e-10,0
1768125406.9193904,44.60970009677112,63c1900e,9.44520276083541e-10,0
1768125406.9957244,75.5356999579817,4cf9813e,2.462117678533145e-10,0
1768125407.037391,40.80929979681969,f105ba36,3.568788382797627e-10,0
1768125407.1116686,73.49479990079999,6046b5c9,3.4037960428355273e-10,0
1768125407.3476944,235.00970005989075,f80fde82,2.807497227150333e-10,0
1768125407.443632,95.13320005498827,da2ed6bc,2.543866587100197e-10,0
1768125407.611095,166.72040009871125,c92e33d5,3.1685808384451397e-10,0
1768125407.9096725,297.8370999917388,d307bc9c,5.969220551612316e-10,0
1768125407.9848912,74.39299998804927,a4b810f6,4.5671592453112073e-10,0
1768125408.106387,120.65799999982119,1619e579,8.6802283137673e-09,0
1768125408.127117,19.98939993791282,c238c771,5.375364030528553e-10,0
1768125408.2169285,89.00130004622042,e697e430,5.029840223308904e-10,0
1768125408.305128,87.37389999441803,cb6a6816,3.2543011360841066e-10,0
1768125408.3339956,28.014599811285734,3523ba44,2.021875975391911e-09,0
1768125408.4477472,112.84670000895858,462c072d,4.6260007448093523e-10,0
1768125408.7230637,274.4156999979168,2a11bb8d,3.082474475262742e-10,0
1768125408.7650678,40.979200042784214,164b5e22,5.115092318276635e-10,0
1768125408.791908,25.83240019157529,ef58e3b5,4.2679289300388187e-10,0
1768125409.0468302,253.97009984590113,c3a0b17d,1.9963689817701365e-09,0
1768125409.2945328,246.76900007762015,aaa148f8,7.78831207279663e-10,0
1768125409.316523,21.237000124529004,cf95d414,4.1304811350057256e-10,0
1768125409.3710206,53.71610005386174,00aa744b,8.401140787910681e-10,0
1768125409.4584796,86.70160011388361,63d81bdb,2.963590699221826e-10,0
1768125409.5508509,91.64890018291771,a6329a99,3.99522263590506e-10,0
1768125409.6780686,126.183400163427,d97dc078,3.483384921904481e-10,0
1768125409.7246628,45.4734000377357,2f3224d1,3.0470521199735093e-10,0
1768125409.7751412,49.59209985099733,a3b8fc46,1.7547893480928448e-09,0
1768125409.8666084,90.63719981350005,0e395311,2.953651038261417e-10,0
1768125409.9048693,37.41990006528795,74c5ca58,2.3693688959046563e-10,0
1768125410.079057,173.3284001238644,44e5753a,5.877924890945509e-10,0
1768125410.104256,24.137299973517656,54e918ad,3.8348737786829016e-10,0
1768125410.1168675,11.598000070080161,895830d0,5.878569225049551e-10,0
1768125410.1237864,6.170299835503101,54e918ad,3.8348737786829016e-10,0
1768125410.1436582,19.330399809405208,05fb2d9b,4.323179009899191e-09,0
1768125410.221119,76.4548999723047,2e003642,2.336754647595341e-10,0
1768125410.3167262,94.3096000701189,10b53a69,1.306925067720439e-09,0
1768125410.426036,108.51929988712072,84559656,2.837318079559338e-10,0
1768125410.509578,82.72930001839995,03ac2ba6,3.6435574382590536e-09,0
1768125410.5288947,18.56149989180267,1150763c,3.4916843180095395e-10,0
1768125410.5669816,37.25830023176968,069395e9,3.993372233284017e-10,0
1768125410.6256506,57.79849993996322,2bea3a08,2.434055879073975e-10,0
1768125410.7179885,91.4684000890702,2d455d68,3.444679573019933e-08,0
1768125410.7931542,74.42259998060763,99ca6172,3.215090507987926e-09,0
1768125410.795033,1.1527000460773706,41c30850,4.98347433425825e-10,0
1768125410.8307712,34.89729994907975,311ace56,4.2078816109790796e-10,0
1768125410.9145496,82.79310003854334,8d978d1b,4.0706300072131526e-10,0
1768125411.0627897,147.27369998581707,45b0b530,1.6171331543641993e-09,0
1768125411.0985088,34.9632001016289,f5ec0f1c,3.998549195556305e-10,0
1768125411.2321932,132.8387998510152,92f05673,5.516803026922811e-10,0
1768125411.4486437,215.47590009868145,ea9c89a8,3.856245577283203e-10,0
1768125411.6120265,162.492600036785,05b78a4d,2.609091713098601e-10,0
1768125411.7440422,131.2229000031948,a82235b6,4.6542833584267323e-10,0
1768125411.883837,138.98019981570542,979f5dec,2.4182446166157906e-10,0
1768125412.1535382,268.63299985416234,ab554170,8.318691457555539e-10,0
1768125412.2415943,87.22339989617467,f19ed52c,2.5617045396579776e-10,0
1768125412.3017,59.306199895218015,a33c7489,2.640769661270631e-10,0
1768125412.4272268,124.56780020147562,9504dc01,1.0789929288842608e-09,0
1768125412.648613,220.61319998465478,db595780,1.906007085542646e-09,0
1768125412.794663,145.20240016281605,e8daaa4e,4.81303196812931e-10,0
1768125412.8881545,92.72099984809756,c0b737c9,1.2849942602793586e-09,0
1768125412.9101784,21.26369997859001,af747f39,2.5692826816191194e-10,0
1768125412.9432364,32.330699963495135,ae26fbee,3.370138491759047e-09,0
1768125412.9725027,28.51240010932088,ef6064be,3.3931368449160814e-10,0
1768125413.059795,86.51220006868243,85f3b981,3.2621833854855966e-10,0
1768125413.1420493,81.30010007880628,9e50d46e,1.044868109178832e-09,0
1768125413.1953378,52.44749994017184,175dc3da,5.52826799039125e-10,0
1768125413.3762946,180.17720011994243,f0cddebd,1.0515624613679146e-09,0
1768125413.4216075,44.286200078204274,9b120e6b,2.3539698938211616e-10,0
1768125413.4978802,75.32800012268126,f0310703,4.2264041890989373e-10,0
1768125413.5800114,81.35680016130209,2d1871ef,2.661343737490766e-10,0
1768125413.690905,110.12089997529984,9b862fd7,1.7763661725720853e-09,0
1768125413.7604558,68.57030000537634,12042bce,7.690877417893489e-10,0
1768125413.843023,81.7321001086384,ef4c64df,2.755421733884831e-10,0
1768125413.9911618,147.13070006109774,ea6975d3,2.9686618741065845e-10,0
1768125414.3654706,373.0991000775248,37b48d80,2.6176973882820426e-10,0
1768125414.5579667,191.7244999203831,244b4887,6.463069558624508e-10,0
1768125414.5948656,36.06400010176003,c682aa70,8.360706084589233e-10,0
1768125414.6959565,100.02400004304945,1b6e76c8,2.3871199801286806e-10,0
1768125414.772934,75.80029987730086,2b9f938f,2.358419726694795e-10,0
1768125414.799512,25.72080004028976,8500e835,8.492503080376569e-10,0
1768125414.853256,52.86589986644685,6d1481fb,2.82410811584755e-10,0
1768125414.9108596,56.75600003451109,a18236bd,2.0510803836391157e-08,0
1768125415.0483725,136.7096002213657,129b7a95,3.129879126094965e-10,0
1768125415.0703204,21.184499841183424,86ad05a6,5.233660344422558e-10,0
1768125415.2445052,173.41040004976094,ae681504,1.2261717028421645e-09,0
1768125415.4935021,248.1994000263512,eebaf168,5.2293433295683e-10,0
1768125415.5222921,28.025400126352906,68e1d358,9.419226002760757e-10,0
1768125415.6138325,90.66270012408495,0820a731,3.586486359007442e-10,0
1768125415.709671,94.95919989421964,d375f67e,1.0968584862075925e-09,0
1768125415.8686578,158.11900002881885,475d60cc,9.873273672064248e-10,0
1768125416.0049915,135.49270015209913,5f786981,1.5381042380146517e-09,0
1768125416.306297,300.4952999763191,0ea148df,2.962074070191053e-10,0
1768125416.4884846,181.36319983750582,2683acc9,2.9902752293636923e-09,0
1768125416.4955854,6.242700153961778,accc6789,4.812157748690103e-10,0
1768125416.5182593,21.789100021123886,587c2f75,5.539273714020368e-10,0
1768125416.5849943,65.56459981948137,f444a8b2,1.293648158025425e-09,0
1768125416.5915961,5.602499935775995,acb5f96e,6.784227218655122e-10,0
1768125416.7042074,111.91209987737238,97e38880,3.144922292306029e-10,0
1768125416.755938,50.84280017763376,ab4fc45e,5.77737111765768e-10,0
1768125416.8657506,109.02639990672469,dd90567d,1.882185184792047e-09,0
1768125416.895758,29.203400015830994,8f109eac,7.619385846858774e-10,0
1768125416.9554846,58.92360000871122,8fffab44,1.4196597772289165e-09,0
1768125416.9665406,10.254699969664216,e8bc5b4c,3.7472385521033516e-10,0
1768125416.9804883,13.107399921864271,8fffab44,1.4196597772289165e-09,0
1768125417.0696611,88.14310003072023,6757875a,4.089053116112684e-10,0
1768125417.0814614,10.966500034555793,129c0741,1.4415725160959717e-09,0
1768125417.2071283,124.72709990106523,b5a6df56,1.136325348236558e-09,0
1768125417.2593203,51.345499930903316,efe622db,1.6216305513547793e-08,0
1768125417.2664342,6.353700067847967,954ca4ed,4.324765370153568e-10,0
1768125417.299237,32.129399944096804,103133a3,3.2093297096587015e-10,0
1768125417.388169,88.05280015803874,40c7b93a,7.870118088742137e-10,0
1768125417.4962778,107.18169994652271,ede95b37,2.660093665389985e-10,0
1768125417.641412,144.14340001530945,84f6a0c1,5.580128244430439e-10,0
1768125417.703104,60.642599826678634,4bd3ac4d,9.15798379787169e-10,0
1768125417.7163043,12.00720015913248,d7b10ad3,9.148356672799124e-10,0
1768125417.793801,76.58370002172887,c382477b,1.3764261377449807e-09,0
1768125417.850524,55.8510001283139,60363ae6,3.4646543663661053e-09,0
1768125417.9639547,112.62389994226396,a65583d9,5.318186320302488e-10,0
1768125417.996947,32.12340013124049,a7e58fe2,2.710476824675712e-10,0
1768125418.688299,690.4102999251336,46c96697,8.13452017404522e-10,0
1768125418.7790527,89.94579990394413,002891b2,2.756448595179414e-10,0
1768125418.8174055,37.39349986426532,3444c8e6,5.824382856369602e-10,0
1768125418.8577664,39.464900037273765,e4685dde,6.330816918841095e-10,0
1768125418.9629571,104.29479996673763,2ffb8a57,1.0234456998441016e-09,0
1768125418.9947188,30.903999926522374,da2e0e2c,5.546788518298804e-10,0
1768125419.133266,137.58919993415475,e577394e,2.81263054421981e-10,0
1768125419.1864657,52.27629980072379,9de2a3b5,6.247909300688125e-10,0
1768125419.4938245,306.3813999760896,afed0613,6.571322690590472e-10,0
1768125419.9180818,423.22019999846816,cf0bf8d5,6.28056295207484e-10,0
1768125419.9985483,79.30330000817776,cbc5d81d,3.113829880403519e-10,0
1768125420.076267,76.98160014115274,a209b515,6.213910064051808e-09,0
1768125420.1342177,57.13140009902418,e6ec8b13,4.1025513327816124e-10,0
1768125420.1862798,51.18230008520186,d6a248b9,6.205478759782272e-10,0
1768125420.2266326,39.59559998475015,0c7ff140,3.5750172961772997e-10,0
1768125420.492468,264.699500054121,6d391c61,3.3212811588365166e-10,0
1768125420.4996152,6.242899922654033,e9f4747f,1.3929396080293132e-09,0
1768125420.5710902,70.52899990230799,282cbb01,6.5304638197673355e-09,0
1768125420.6542292,81.72290003858507,d8a35d85,3.095722823755111e-10,0
1768125420.8564754,201.52450003661215,662481c5,9.048690264351806e-10,0
1768125420.9246185,67.35659996047616,0fb964c2,3.4353159764929275e-10,0
1768125421.1502054,224.79519993066788,29d27eb1,6.092879435130758e-10,0
1768125421.196301,45.35509995184839,69e6084c,3.484524135146154e-10,0
1768125421.2377694,40.61629995703697,74ab3186,5.172657442058181e-10,0
1768125421.444921,206.27239998430014,80031f19,3.1217328648754497e-10,0
1768125421.5229368,77.14370009489357,4fa37e24,5.605264217045957e-10,0
1768125421.8040137,280.25859990157187,c3c25299,4.457902249824024e-08,0
1768125421.965421,160.37670010700822,80739e22,3.3820470837129075e-10,0
1768125422.0700173,103.6804998293519,e93a42e8,1.237176552463577e-09,0
1768125422.1256592,54.830099921673536,2115e2b6,2.939778438344868e-10,0
1768125422.2347524,108.25000004842877,71191e8e,1.8372096979336286e-08,0
1768125422.2926924,57.11139994673431,9390c682,4.0000124414891607e-10,0
1768125422.3927717,99.07399979420006,da11133c,2.494067577807962e-10,0
1768125422.5187624,125.06099999882281,033acf46,4.582465522158102e-10,0
1768125422.6414304,121.66710011661053,4a0071ea,5.771480962970459e-10,0
1768125422.687497,45.27350002899766,06bbe0ed,7.703253593974308e-10,0
1768125422.7524104,64.14429983124137,75d8f859,1.0661033699460196e-09,0
1768125422.9576955,204.22820001840591,22487a37,2.4605110941729233e-10,0
1768125422.9961305,37.46989998035133,523b4fa0,7.088789240627876e-10,0
1768125423.0433898,46.458899974823,6c7ded9a,5.744463354221735e-10,0
1768125423.136197,91.91099996678531,f2d95976,3.0613822315362197e-10,0
1768125423.2348983,97.87099994719028,aa2991b2,2.4077169817434524e-10,0
1768125423.2624846,26.779199950397015,30e9289f,2.34828255514354e-10,0
1768125423.2757425,12.528900057077408,8551f532,2.799318761469485e-10,0
1768125423.2829566,6.296100094914436,30e9289f,2.34828255514354e-10,0
1768125423.3226213,38.44739985652268,4b5a058f,5.996843886203433e-10,0
1768125423.3528078,29.43070000037551,17ea64ed,2.530903596140707e-10,0
1768125423.5002985,146.71300002373755,f43d3f83,3.528507312006015e-10,0
1768125423.6638143,162.59630001150072,674f875e,4.137896225873704e-10,0
1768125423.7542684,89.5499000325799,f202b1bd,3.7568035019748156e-10,0
1768125423.8063567,51.11719993874431,2b8fa92a,3.244904472392408e-10,0
1768125423.955641,148.3895001001656,e3144a18,3.7192483581740833e-10,0
1768125424.03315,76.50119997560978,78773dc8,3.495024438532032e-10,0
1768125424.0586553,24.502400076016784,5ed58fea,7.373058877222598e-10,0
1768125424.1260595,66.51469995267689,1b0af05c,4.005273376848963e-10,0
1768125424.2863982,159.5180998556316,729a3e76,5.839529557624585e-09,0
1768125424.312879,25.706300046294928,0bf95286,3.495333340903528e-10,0
1768125424.3800588,66.37959997169673,189d18d6,1.1419745226795616e-09,0
1768125424.5372782,156.3914001453668,6baf36f1,4.013484299674349e-10,0
1768125424.6371388,99.00349983945489,b0b52fda,2.339225918891358e-10,0
1768125424.6871977,49.11860008724034,61043455,1.810425441607457e-09,0
1768125424.807668,119.54290000721812,aefe4ac4,4.895523198793068e-09,0
1768125424.8330681,24.595099966973066,17ce7526,1.7123588763530755e-09,0
1768125424.9116392,77.71049998700619,d840ed41,6.409613677616208e-10,0
1768125425.18482,272.2819000482559,f38f73c8,4.2266003995451395e-10,0
1768125425.2103548,24.776099948212504,1cefd49a,5.741296083663683e-10,0
1768125425.388105,176.90120008774102,c80f8721,5.889937757429712e-10,0
1768125425.513064,124.08710015006363,452b6a40,1.0948233995729513e-09,0
1768125425.517663,3.8119000382721424,1ba8d9bd,6.920730982913896e-10,0
1768125425.548696,30.366900144144893,2dcec214,6.924467789883283e-10,0
1768125425.555698,6.213899934664369,c9361db5,4.6455631983231714e-10,0
1768125425.7094042,153.14349997788668,f55a3d6f,3.435099348007165e-10,0
1768125425.7316287,21.327200112864375,9073947b,2.553447049241286e-10,0
1768125425.7768438,44.38880016095936,f1cec545,4.748089725584887e-10,0
1768125425.848149,70.3277001157403,4eba5b15,2.8215715615862907e-10,0
1768125425.955897,106.76340013742447,77f8feb9,7.256945135974079e-10,0
1768125425.9599516,3.3001000992953777,cfe323f1,2.9162951512371005e-10,0
1768125426.0195348,58.902200078591704,43692a53,4.0798492572104837e-10,0
1768125426.0259638,5.620100069791079,da805366,3.352066289262726e-10,0
1768125426.0500526,23.24309991672635,c8a9a2d6,4.46675533445432e-10,0
1768125426.1188827,68.06239997968078,b6390ad4,2.7138909976804414e-10,0
1768125426.3555703,235.63200002536178,d04a4f24,2.8817606551649113e-08,0
1768125426.495425,138.93450004979968,d5601756,1.182347732270208e-09,0
1768125426.542176,45.9710001014173,2410323c,3.916392310907581e-10,0
1768125426.5710142,28.01720006391406,b3dedf92,2.1010522941462684e-09,0
1768125426.747819,175.94509990885854,30841f7c,5.31861312012442e-09,0
1768125426.8083858,59.59199997596443,1dc6b8d8,2.898742701753573e-10,0
1768125426.8280663,18.844300182536244,6ab0110a,5.794828216481932e-10,0
1768125427.043254,214.3610999919474,65339e78,5.593429557365151e-10,0
1768125427.2929175,248.8976998720318,f32c2a49,2.059366437711942e-09,0
1768125427.4864042,192.68450001254678,94ab1983,3.341033069067474e-10,0
1768125427.9214635,434.2439000029117,0552aa34,3.0668659847095706e-10,0
1768125427.990846,68.54890007525682,e1121cb4,4.4324867611479657e-10,0
1768125428.0895452,97.88720007054508,b20bd6f6,2.4072466894136835e-10,0
1768125428.1181123,27.66759996302426,e1291472,2.5792909063961176e-10,0
1768125428.1267207,7.870800094678998,596985a5,2.380859594535689e-10,0
1768125428.1406572,13.268099864944816,e1291472,2.5792909063961176e-10,0
1768125428.233848,92.43409987539053,53c10706,2.647601300188326e-10,0
1768125428.2796748,45.01429991796613,b006c619,1.6051301397169688e-09,0
1768125428.3455496,65.08619990199804,85d8f1a2,7.894651533077431e-10,0
1768125428.5140417,167.6781999412924,b6e5cade,2.4352508403532445e-10,0
1768125428.560022,45.16749992035329,640ba7e0,2.584841040224672e-10,0
1768125428.6283796,67.54760001786053,182152b6,2.6023165035640653e-10,0
1768125428.8475966,218.31250004470348,2feabbd5,3.4256894109529226e-10,0
